country,iso2c,iso3c,year,status,lastupdated,life_expectancy,access_to_electricity,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
Eswatini,SZ,SWZ,2000,,2024-03-28,47.256,20.4286117553711,1.0583253113064,2411.44492414984,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1997,,2024-03-28,52.044,NA,1.16065462576231,2333.42716068568,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2008,,2024-03-28,44.175,42.6387062072754,0.922678851606155,3062.61499124935,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1998,,2024-03-28,50.333,NA,1.16598584501143,2359.83393054812,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1999,,2024-03-28,48.733,NA,1.23501281459587,2397.95053828403,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1996,,2024-03-28,53.873,NA,1.16168354754121,2303.06432203972,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2007,,2024-03-28,43.641,39.812873840332,0.945195976413458,3054.08242919777,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2012,,2024-03-28,49.835,54.2984504699707,0.725452654384746,3411.71936090081,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2010,,2024-03-28,46.619,45.5523376086057,0.772056149538148,3199.05354215576,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2011,,2024-03-28,48.195,51.1811676025391,0.737218544723898,3254.81337259645,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2003,,2024-03-28,43.349,28.691951751709,0.941162470237449,2571.68807112893,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2009,,2024-03-28,44.639,38.6,0.951971255454906,3096.29606924652,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2001,,2024-03-28,45.975,26.9,1.06184390952145,2411.37385911468,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2002,,2024-03-28,44.486,25.9413795471191,1.02283098070154,2494.44753963835,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2015,,2024-03-28,55.019,64.1244125366211,0.895905941781547,3583.31129031343,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1995,,2024-03-28,56.148,NA,1.48179531089911,2264.40246854562,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2006,,2024-03-28,43.12,35.2,0.919428245347882,2941.39684191088,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2014,,2024-03-28,53.05,65,0.868132502564695,3530.36090389521,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2004,,2024-03-28,42.538,31.4479904174805,0.924782597272942,2647.46324344273,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2005,,2024-03-28,42.125,34.2165031433105,0.916608669205494,2790.25078846218,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2013,,2024-03-28,51.486,57.5340042114258,0.855748672784778,3521.6693370061,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Ethiopia,ET,ETH,2002,,2024-03-28,51.517,11.8761577606201,0.0643209963134495,268.423601807101,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2011,,2024-03-28,60.721,23,0.0822442858627317,481.037857252846,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2001,,2024-03-28,51.043,10.2196207046509,0.0637694596607203,272.288550858967,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2012,,2024-03-28,61.543,29.0165519714356,0.090618147260683,508.065709672884,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1998,,2024-03-28,49.927,NA,0.0511209895677924,246.387280402105,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2015,,2024-03-28,63.649,29,0.127315885004371,630.312619383054,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2005,,2024-03-28,54.008,14,0.0651801201859715,305.979354951405,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1996,,2024-03-28,48.924,NA,0.0483675435904799,263.255882139057,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2003,,2024-03-28,52.533,13.5311555862427,0.0686412431478002,255.1002658482,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2000,,2024-03-28,50.538,12.7,0.0530643134257323,258.870525025929,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2014,,2024-03-28,62.905,27.2,0.125220099867699,586.573613503707,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2010,,2024-03-28,59.73,25.4968814849854,0.0725387745198668,445.182335585895,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1997,,2024-03-28,49.514,NA,0.0499465325178318,263.144399363346,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2004,,2024-03-28,53.235,15.1916208267212,0.0708383442212328,281.520325336973,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1999,,2024-03-28,49.425,NA,0.0488125103731963,251.377724042943,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2008,,2024-03-28,57.592,22.0000438690186,0.0769075705004338,384.572658365366,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2006,,2024-03-28,55.149,18.5567531585693,0.0678219197764366,329.679278769055,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2013,,2024-03-28,62.373,30.7753524780273,0.104968497193462,546.592835036965,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1995,,2024-03-28,48.302,NA,0.0447956710543586,241.781788935424,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2007,,2024-03-28,56.426,20.2697849273682,0.0727289934281699,357.117931473262,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2009,,2024-03-28,58.804,23.743688583374,0.075320799231542293,406.856927938661,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Euro area,XC,EMU,2006,,2024-03-28,79.8031961914222,99.9877446034407,8.14243137925305,33293.8938587561,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1998,,2024-03-28,77.7161399032756,100,8.1208453116974,28872.8245879426,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1997,,2024-03-28,77.5053252539498,100,8.00998877677208,28081.0803558812,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1995,,2024-03-28,76.8784396006424,100,7.95444687373296,27003.3863073171,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2005,,2024-03-28,79.3706269145857,99.988551038273,8.22997896556618,32398.2700954486,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2009,,2024-03-28,80.4506879591034,99.9953427465851,7.17800487049093,32451.4065564284,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1999,,2024-03-28,77.9419790274605,100,8.0486097082803,29650.3914391915,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1996,,2024-03-28,77.144623946599,100,8.11264048028246,27399.6570461095,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2000,,2024-03-28,78.1959091124709,99.9935611596522,8.08058977364407,30699.9493534193,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2014,,2024-03-28,81.8896754080461,100,6.44544585604167,33527.8354411136,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2007,,2024-03-28,80.0433364925514,99.9898146347466,7.99043943994074,34121.3351809921,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2010,,2024-03-28,80.6936166663087,99.9959191960946,7.34903837154896,33077.3169096654,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2004,,2024-03-28,79.2282585114188,99.990137342209,8.2951727686342,32022.2589791387,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2008,,2024-03-28,80.2467136096166,99.9926263321041,7.78205121454101,34101.3970835191,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2001,,2024-03-28,78.5400040844943,99.9931950476261,8.19753526096338,31272.488163532,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2002,,2024-03-28,78.6301924780688,99.9925359259672,8.17268178013835,31420.5170991783,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2003,,2024-03-28,78.6520340668657,99.9915389380842,8.30170818817317,31472.2174566183,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2015,,2024-03-28,81.5187535513769,100,6.56465145398916,34117.7241567807,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2013,,2024-03-28,81.4589731233284,100,6.83064207836172,33176.0606345634,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2012,,2024-03-28,81.1741476978751,100,6.99814554350166,33359.7627804924,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2011,,2024-03-28,81.1778468433023,99.9963224507696,7.10108943442626,33718.105486742,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1999,,2024-03-28,72.8899373236112,99.8713552697523,7.45979993616489,17684.071951034,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2000,,2024-03-28,73.1320898765724,99.1170017339366,7.54251028983007,18435.0017372895,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2002,,2024-03-28,73.5029038659978,99.1990344593323,7.60083754752496,19090.5152900392,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1996,,2024-03-28,72.2250773287105,99.9714940104452,7.82441005642418,16318.6779762123,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1997,,2024-03-28,72.6304388882559,99.9652798695264,7.54938911171713,16791.0137758924,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2013,,2024-03-28,76.9863779705497,99.8494181561103,7.10736216667191,21910.2295491214,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2012,,2024-03-28,76.6433094890551,99.8258775907029,7.29291287378075,21822.1447510695,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2003,,2024-03-28,73.6134514629794,99.2167241447955,7.82311287419066,19383.298085985,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2014,,2024-03-28,77.2972046609851,99.8769830588402,6.76249649088041,22231.8161717057,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2001,,2024-03-28,73.3925992458532,99.1539956404052,7.60067555770359,18826.8264779285,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2015,,2024-03-28,77.2322450351642,99.167529057154,6.69899848067837,22588.5885741348,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2006,,2024-03-28,74.6931935248229,99.2973343726374,7.89005494061819,21136.8597660182,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2004,,2024-03-28,74.0545430722738,99.2316525871418,7.80600564087498,19942.7427200887,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1998,,2024-03-28,72.9401445700135,99.967284792267,7.53591890094766,17208.8392552921,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2005,,2024-03-28,74.1946289810641,99.2836733482492,7.77626281434314,20413.5883592219,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1995,,2024-03-28,71.795317762704,99.997874310911,7.807855165131,16063.8378657677,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2010,,2024-03-28,75.98639222958,99.6581906563757,7.39986282014475,21376.4482356671,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2011,,2024-03-28,76.4584767730372,99.6643844471621,7.39903821147198,21825.1747341383,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2009,,2024-03-28,75.7017086710685,99.4746715768698,7.15841808242594,20905.3074817014,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2007,,2024-03-28,75.0513621926259,99.3590496095152,7.86322224969883,21838.1563201584,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2008,,2024-03-28,75.3128229233566,99.406930434877,7.77247768225621,21969.3163708634,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2008,,2024-03-28,69.8792072473863,98.8254569260486,7.81382178363644,6606.65113563457,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2011,,2024-03-28,71.2192011981416,99.3531333426978,7.86023782874259,6877.33214147388,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2004,,2024-03-28,68.3074280975041,98.4910510449237,7.2869115439733,5109.57528806449,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2010,,2024-03-28,70.7664211000226,99.3555654600533,7.49347881391471,6508.99922923468,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1997,,2024-03-28,67.4966436294185,99.9052454745084,6.79887048507044,3742.59752819117,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1996,,2024-03-28,66.9577843628076,99.9215509788808,7.1813460500514,3644.64076814962,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1995,,2024-03-28,66.3089431823406,99.9938325315176,7.44435156368798,3656.20726527154,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1999,,2024-03-28,67.4855085794094,99.6574667079242,6.77646926691849,3768.15371187275,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2005,,2024-03-28,68.3823219019124,98.6023222437074,7.31685622122413,5477.53807696403,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2009,,2024-03-28,70.460913633749,98.9417721417125,7.17417052112082,6197.57347152122,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2007,,2024-03-28,69.553869930144,98.7375483589091,7.74064013871029,6364.24870438622,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2003,,2024-03-28,67.9585859395451,98.4662743205232,7.29754395618479,4724.31703367236,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2013,,2024-03-28,72.0999843461511,99.7475015106879,7.53272676540208,7357.24894042937,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2012,,2024-03-28,71.6511044430463,99.7109430171666,7.72003485031192,7112.57633616775,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1998,,2024-03-28,67.9117863039328,99.9104793588106,6.78977142463879,3680.97426352695,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2002,,2024-03-28,67.8388759216773,98.4378775489728,7.01075708958609,4420.86572541531,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2015,,2024-03-28,72.5728845776421,98.1240592894689,7.02007716328421,7486.32741358411,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2000,,2024-03-28,67.6033710320653,98.2850797500329,6.95330576529938,4084.46538407379,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2006,,2024-03-28,69.0362855721712,98.6186587305765,7.60228525427357,5914.73771111888,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2014,,2024-03-28,72.2984327488753,99.7940939730334,7.24655612903644,7463.75446868291,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2001,,2024-03-28,67.7489930065596,98.3515498488425,6.92092076843973,4191.6250523181,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2003,,2024-03-28,68.7734207924604,98.441591565795,7.18225964836567,5092.31239103665,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1998,,2024-03-28,68.5060242109996,99.9273777766472,6.76764648377222,4034.58604026068,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2013,,2024-03-28,72.6961193529707,99.6975763714882,7.35025537171373,7797.98754059353,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2012,,2024-03-28,72.2609056332359,99.650601630444,7.54270937164847,7578.9309924795,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2015,,2024-03-28,73.1288176348978,98.3277829287855,6.89561654819094,8020.64599297702,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2004,,2024-03-28,69.112331849457,98.469600614744,7.17753198341433,5488.97802299345,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2001,,2024-03-28,68.555882691225,98.3233185325887,6.82997662586384,4564.19458461232,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2002,,2024-03-28,68.650378485346,98.4091950877783,6.89766623061035,4796.78667481401,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1997,,2024-03-28,68.0831337990858,99.9231040657979,6.86388628603878,4063.48865753535,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2007,,2024-03-28,70.2551576704082,98.7146518937442,7.60988656914592,6774.23280784289,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2005,,2024-03-28,69.2018594416428,98.5729713211739,7.20374983128664,5848.24557847774,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2011,,2024-03-28,71.8872603018798,99.3274476035964,7.68555757311235,7357.91421394551,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2014,,2024-03-28,72.9106835177885,99.7527785778458,7.07561869893566,7941.84784294489,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1996,,2024-03-28,67.5949821812948,99.9365284797929,7.23241725264371,3952.98328909853,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1999,,2024-03-28,68.1874334678386,99.7197291488663,6.70223675714074,4135.00126005407,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2000,,2024-03-28,68.379542167384,98.2533745799152,6.83781128222475,4444.7766989347,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2006,,2024-03-28,69.7890954070327,98.5980292216214,7.49021398590429,6299.51331841849,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1995,,2024-03-28,67.0301362318244,99.9950933890607,7.41157605536887,3917.73108083516,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2008,,2024-03-28,70.5576524880787,98.8089132008092,7.6617579803381,7056.9301795943,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2010,,2024-03-28,71.4173722976296,99.3136210816773,7.36174577071956,6980.18892400919,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2009,,2024-03-28,71.1029278968907,98.9433141601313,7.05489011643115,6701.08430485306,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2008,,2024-03-28,79.1252964098769,99.6789509304333,7.68003092612144,29984.5067795322,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2003,,2024-03-28,77.5893359969316,99.554681168895,8.09994713422816,27148.0919935544,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2013,,2024-03-28,80.4647937689601,99.8372148984765,6.74430575586331,29467.1362661107,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1996,,2024-03-28,75.9240218299761,100,8.17727224953394,23321.714019928,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1995,,2024-03-28,75.6712437555643,100,7.95672252769113,22928.364977374302,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2007,,2024-03-28,78.9018190892451,99.646686535789,7.88368522540084,29889.141482554,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2004,,2024-03-28,78.1144998957159,99.5725388627367,8.07966576541092,27747.6309124399,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2005,,2024-03-28,78.2714286678124,99.5911753901175,8.01189336851677,28181.6850555068,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2006,,2024-03-28,78.668010036854,99.6143576559944,8.00553258074565,29072.0766890039,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1998,,2024-03-28,76.5112416250113,100,7.97227011215671,24591.2713713123,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2012,,2024-03-28,80.1576594861261,99.8104006316021,6.93467872027592,29563.4937542321,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2009,,2024-03-28,79.3576360232167,99.7274756674722,7.10127532992256,28612.7699614543,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1997,,2024-03-28,76.2418754686719,100,8.00370400211408,23904.5060743958,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2002,,2024-03-28,77.531003298642,99.5344287948883,7.92036139232265,26999.6825457278,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2011,,2024-03-28,80.1387421492485,99.781635867062107,7.08167786367847,29816.4182557015,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1999,,2024-03-28,76.7452001888737,100,7.8238984858732,25274.687530422,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2014,,2024-03-28,80.8719823965856,99.863196249531,6.40209041913854,29864.1026759877,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2015,,2024-03-28,80.5684394242096,99.889647307613,6.51712339581019,30487.1561746619,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2000,,2024-03-28,77.0753168840645,99.4761445223844,7.83538043075661,26229.112485161,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2001,,2024-03-28,77.4229501748974,99.5060481662739,7.95760993215931,26764.4457049066,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2010,,2024-03-28,79.6300337124674,99.7550503730474,7.28294439895823,29208.3490842124,Aggregates,,,,Aggregates,Aggregates
Faroe Islands,FO,FRO,2014,,2024-03-28,81.5926829268293,100,NA,52595.0254279963,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2007,,2024-03-28,79.9878048780488,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2008,,2024-03-28,80.0853658536585,100,NA,44678.6695847262,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1997,,2024-03-28,77.8219512195122,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1998,,2024-03-28,78.0268292682927,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1996,,2024-03-28,77.5682926829268,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2006,,2024-03-28,79.6390243902439,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2010,,2024-03-28,80.6365853658537,100,NA,42510.3466529249,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1999,,2024-03-28,78.2317073170732,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2000,,2024-03-28,78.4365853658537,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2009,,2024-03-28,80.3853658536585,100,NA,42740.2539424795,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2001,,2024-03-28,78.6414634146341,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2011,,2024-03-28,80.9390243902439,100,NA,44108.5803549041,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1995,,2024-03-28,77.3658536585366,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2013,,2024-03-28,81.4414634146341,100,NA,49933.3503218017,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2004,,2024-03-28,79.0926829268293,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2012,,2024-03-28,81.190243902439,100,NA,47197.6740900316,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2005,,2024-03-28,79.290243902439,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2002,,2024-03-28,78.8439024390244,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2003,,2024-03-28,78.9439024390244,100,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
