country,iso2c,iso3c,year,status,lastupdated,population,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
Ecuador,EC,ECU,1999,,2024-03-28,12412046,1.74140508341655,4254.15120970197,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,1995,,2024-03-28,11561683,1.80924351584454,4374.26871635925,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,1996,,2024-03-28,11775221,2.03798298138099,4369.32102204706,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2001,,2024-03-28,12845521,1.88793432356695,4322.34188168488,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2000,,2024-03-28,12626507,1.74644499860492,4227.55251585272,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2010,,2024-03-28,14989585,2.48532564443912,5331.38377418858,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2015,,2024-03-28,16195902,2.55560326309705,6130.58667556768,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2012,,2024-03-28,15483883,2.39507751382518,5881.38116724978,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2013,,2024-03-28,15722989,2.5250351571193,6078.43956295669,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2014,,2024-03-28,15957994,2.61945204390978,6215.83809210677,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2006,,2024-03-28,14009061,2.15048674568552,5041.3337999674,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2007,,2024-03-28,14251835,2.14961090975302,5063.98447847376,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,1997,,2024-03-28,11987838,2.08157634429161,4477.57093364963,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2005,,2024-03-28,13770012,2.04940271656989,4912.52749083596,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2009,,2024-03-28,14742766,2.34002900134208,5236.0536835699,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,1998,,2024-03-28,12199693,2.00577998151265,4543.5364817125,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2008,,2024-03-28,14496797,2.18586215975846,5294.89931349652,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1995,,2024-03-28,64166908,1.46060177934707,2122.88054171091,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2009,,2024-03-28,85501064,2.31178994450876,3208.45226742671,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2001,,2024-03-28,72854261,1.73914879185996,2553.5284090631,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2000,,2024-03-28,71371371,1.60588760442895,2517.58050566025,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2003,,2024-03-28,75963322,1.75111351765264,2587.6305080738,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2015,,2024-03-28,97723799,2.31554239924709,3370.38244716015,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2007,,2024-03-28,82218755,2.23058230448758,2974.68787147154,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2008,,2024-03-28,83844783,2.26531923876528,3125.74753014068,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2004,,2024-03-28,77522427,1.86402703826597,2639.3470686014,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2005,,2024-03-28,79075310,2.05142540699493,2703.222583454,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2011,,2024-03-28,89200054,2.30680689946667,3290.76182775188,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2012,,2024-03-28,91240376,2.35642277493464,3288.79435495214,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1997,,2024-03-28,66993728,1.58309745055537,2251.98863446498,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2010,,2024-03-28,87252413,2.29579094849789,3305.88324712738,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2002,,2024-03-28,74393759,1.7399470296964,2560.45740889738,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2006,,2024-03-28,80629670,2.11764478262158,2832.54820019893,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2013,,2024-03-28,93377890,2.29022523426049,3283.74071995183,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2014,,2024-03-28,95592324,2.29224576651155,3301.20444348201,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1996,,2024-03-28,65565195,1.50903387079075,2181.25277231686,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1999,,2024-03-28,69907887,1.66698358369779,2416.36232617216,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1998,,2024-03-28,68446011,1.62145899196375,2327.10154079341,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
El Salvador,SV,SLV,2002,,2024-03-28,6011275,0.987361250317113,3003.69833628238,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2008,,2024-03-28,6068099,1.13870917399337,3398.57746444516,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2009,,2024-03-28,6091188,1.09614085134131,3314.29850713,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2010,,2024-03-28,6114034,1.069539358139,3373.04380600799,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1999,,2024-03-28,5923852,0.94634369663523,2941.48305151508,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2000,,2024-03-28,5958482,0.94514005412788,2957.37186689018,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2001,,2024-03-28,5988095,0.980044571771156,2968.63154164567,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1996,,2024-03-28,5797140,0.75725271426945,2778.94571787731,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2003,,2024-03-28,6026849,1.0801996200668,3042.83465041755,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2012,,2024-03-28,6161289,1.09905573330516,3573.78590640128,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1998,,2024-03-28,5885083,0.962807151572883,2898.2005060888,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2011,,2024-03-28,6137349,1.10449967893304,3487.03117995237,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1995,,2024-03-28,5748195,0.863123119518388,2780.04897679714,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2004,,2024-03-28,6035655,1.10622625050637,3065.41878796182,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2013,,2024-03-28,6185642,1.04367501384658,3637.4227322402,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1997,,2024-03-28,5842638,0.910410674082495,2843.82883068293,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2006,,2024-03-28,6034436,1.19895214730921,3284.77212894051,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2014,,2024-03-28,6209526,1.0616269261132,3686.09556191783,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2015,,2024-03-28,6231066,1.12301811600134,3761.51368000275,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2005,,2024-03-28,6037817,1.13224696939308,3146.470376842,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2007,,2024-03-28,6044131,1.26221618955645,3340.09541238268,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
Equatorial Guinea,GQ,GNQ,2015,,2024-03-28,1346973,4.07892363098592,9788.98380398528,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2001,,2024-03-28,719270,4.0215774326748,6132.84731734498,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2008,,2024-03-28,994971,5.84549700443531,14222.5488866674,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2005,,2024-03-28,864726,6.48748852237587,11188.4485807816,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2000,,2024-03-28,684977,2.89396578279271,3941.66353561464,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1997,,2024-03-28,605570,2.78729131231732,2424.82851662555,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1998,,2024-03-28,629734,3.25835987893301,2886.15306275781,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2002,,2024-03-28,754115,3.37282775173548,6987.94267118469,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2014,,2024-03-28,1295183,4.59132029991129,11200.8107170317,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2006,,2024-03-28,905418,6.16775897983031,11508.9259622671,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2007,,2024-03-28,948814,6.66748171928323,12660.905512569,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2011,,2024-03-28,1144588,5.31990550311553,12155.8187807638,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2003,,2024-03-28,789681,3.5397837861111,7604.48072336393,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1999,,2024-03-28,655029,5.04863143463877,3486.7989501592,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2004,,2024-03-28,826355,6.67703347834768,10028.3543832106,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2012,,2024-03-28,1193636,4.91682556491259,12625.2959661477,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2009,,2024-03-28,1043686,5.81218872342831,13740.8400178391,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2010,,2024-03-28,1094524,5.52550697837599,11933.3110754293,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2013,,2024-03-28,1243941,4.81534092050989,11614.0029473336,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1996,,2024-03-28,582573,2.1025691200931,1008.32838048719,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1995,,2024-03-28,560740,1.99201055747762,628.880250319212,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Eritrea,ER,ERI,2002,,2024-03-28,2547424,0.266602654289196,835.109997639776,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1998,,2024-03-28,2322753,0.263071450128361,843.988835455269,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2010,,2024-03-28,3147727,0.159781963302408,658.586271536765,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2000,,2024-03-28,2392880,0.264614188759988,793.620561604165,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2001,,2024-03-28,2461927,0.281454324194016,838.898913154417,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2013,,2024-03-28,3296367,0.178812007279529,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1995,,2024-03-28,2157220,0.369304011644617,757.358524045248,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2009,,2024-03-28,3083888,0.151701358804211,657.786458197831,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2015,,2024-03-28,3340006,0.170927836656581,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1997,,2024-03-28,2291561,0.359610763143552,840.577017163512,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1999,,2024-03-28,2356477,0.274273841841019,832.022489632134,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2014,,2024-03-28,3323425,0.178195686678652,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2005,,2024-03-28,2831732,0.208293016429521,761.031782421962,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2011,,2024-03-28,3207570,0.18577614829918,702.396632469693,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2003,,2024-03-28,2653390,0.258152778144185,780.468139189714,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2004,,2024-03-28,2763140,0.254601648848774,760.348787829391,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1996,,2024-03-28,2264073,0.38444873464769,788.428128012409,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2008,,2024-03-28,3005779,0.149482047748687,649.694462305529,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2006,,2024-03-28,2880093,0.183872534671623,741.000743297441,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2012,,2024-03-28,3252596,0.192258737328583,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2007,,2024-03-28,2926168,0.176517547864648,739.739343408004,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Estonia,EE,EST,2002,,2024-03-28,1379350,10.7261391235002,11417.1679687727,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2008,,2024-03-28,1337090,13.0742881930162,16607.5680643985,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2015,,2024-03-28,1315407,10.929773066435,17402.0376128079,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2001,,2024-03-28,1388115,10.9729381211211,10625.5792686752,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2006,,2024-03-28,1346810,11.9467482421425,16155.2074300393,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2007,,2024-03-28,1340680,14.7431154339589,17459.0983144278,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2003,,2024-03-28,1370720,12.1702462939185,12362.2482843024,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2010,,2024-03-28,1331475,13.8946656903059,14585.8386603429,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2011,,2024-03-28,1327439,13.9385689285911,15692.788829336,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1997,,2024-03-28,1399535,12.7603096742847,8692.29643761449,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2009,,2024-03-28,1334515,10.5265958044683,14205.3948829766,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2014,,2024-03-28,1314545,13.3847833280717,17096.6445771582,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2000,,2024-03-28,1396985,10.6890911498692,9960.13903877452,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2012,,2024-03-28,1322696,12.8442211967073,16257.4722043516,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2004,,2024-03-28,1362550,12.2967964478368,13282.545519845,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2005,,2024-03-28,1354775,12.4062667232566,14631.3873257137,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1995,,2024-03-28,1436634,11.4838574055744,7137.53077576403,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1996,,2024-03-28,1415594,12.3481732756708,7601.66901867365,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2013,,2024-03-28,1317997,14.2993496950297,16553.383261103,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1999,,2024-03-28,1390244,11.1399869375448,9091.33319428774,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1998,,2024-03-28,1386156,11.8513356361044,9157.06484706853,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Eswatini,SZ,SWZ,2000,,2024-03-28,1030496,1.0583253113064,2411.44492414984,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1997,,2024-03-28,990734,1.16065462576231,2333.42716068568,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2008,,2024-03-28,1089870,0.922678851606155,3062.61499124935,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1998,,2024-03-28,1005158,1.16598584501143,2359.83393054812,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1999,,2024-03-28,1018370,1.23501281459587,2397.95053828403,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1996,,2024-03-28,973587,1.16168354754121,2303.06432203972,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2007,,2024-03-28,1084008,0.945195976413458,3054.08242919777,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2012,,2024-03-28,1111444,0.725452654384746,3411.71936090081,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2010,,2024-03-28,1099920,0.772056149538148,3199.05354215576,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2011,,2024-03-28,1105371,0.737218544723898,3254.81337259645,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2003,,2024-03-28,1058797,0.941162470237449,2571.68807112893,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2009,,2024-03-28,1094886,0.951971255454906,3096.29606924652,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2001,,2024-03-28,1041396,1.06184390952145,2411.37385911468,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2002,,2024-03-28,1050809,1.02283098070154,2494.44753963835,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2015,,2024-03-28,1133936,0.895905941781547,3583.31129031343,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1995,,2024-03-28,953573,1.48179531089911,2264.40246854562,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2006,,2024-03-28,1077735,0.919428245347882,2941.39684191088,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2014,,2024-03-28,1125865,0.868132502564695,3530.36090389521,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2004,,2024-03-28,1065764,0.924782597272942,2647.46324344273,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2005,,2024-03-28,1071886,0.916608669205494,2790.25078846218,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2013,,2024-03-28,1118319,0.855748672784778,3521.6693370061,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Ethiopia,ET,ETH,2002,,2024-03-28,71073215,0.0643209963134495,268.423601807101,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2011,,2024-03-28,91817929,0.0822442858627317,481.037857252846,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2001,,2024-03-28,69018932,0.0637694596607203,272.288550858967,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2012,,2024-03-28,94451280,0.090618147260683,508.065709672884,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1998,,2024-03-28,63136493,0.0511209895677924,246.387280402105,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2015,,2024-03-28,102471895,0.127315885004371,630.312619383054,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2005,,2024-03-28,77469940,0.0651801201859715,305.979354951405,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1996,,2024-03-28,59347649,0.0483675435904799,263.255882139057,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2003,,2024-03-28,73168838,0.0686412431478002,255.1002658482,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2000,,2024-03-28,67031867,0.0530643134257323,258.870525025929,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2014,,2024-03-28,99746766,0.125220099867699,586.573613503707,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2010,,2024-03-28,89237791,0.0725387745198668,445.182335585895,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1997,,2024-03-28,61233480,0.0499465325178318,263.144399363346,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2004,,2024-03-28,75301026,0.0708383442212328,281.520325336973,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1999,,2024-03-28,65077579,0.0488125103731963,251.377724042943,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2008,,2024-03-28,84357105,0.0769075705004338,384.572658365366,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2006,,2024-03-28,79691050,0.0678219197764366,329.679278769055,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2013,,2024-03-28,97084366,0.104968497193462,546.592835036965,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1995,,2024-03-28,57476536,0.0447956710543586,241.781788935424,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2007,,2024-03-28,81996185,0.0727289934281699,357.117931473262,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2009,,2024-03-28,86755585,0.075320799231542293,406.856927938661,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Euro area,XC,EMU,2006,,2024-03-28,335250759,8.14243137925305,33293.8938587561,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1998,,2024-03-28,323978576,8.1208453116974,28872.8245879426,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1997,,2024-03-28,323308056,8.00998877677208,28081.0803558812,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1995,,2024-03-28,321810273,7.95444687373296,27003.3863073171,Aggregates,,,,Aggregates,Aggregates
